id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
093;Larra;074;ready for cleaning;;11 Nov 2025;552;52.42;0;1;62;61;1.75;1.0;10.0;0.591;0;78.91;0.81;0.67;0.616;2.32;0.565;-0.556;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;078;ready for cleaning;;11 Nov 2025;502;36.96;0;1;57;56;1.91;1.0;10.0;0.534;0;23.94;0.73;0.73;0.671;4.23;0.544;-0.4;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;082;ready for cleaning;;11 Nov 2025;735;303.54;0;1;53;52;1.89;1.0;10.0;0.541;0;43.24;1.06;0.6;0.556;3.88;0.487;-0.417;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;087;ready for cleaning;;11 Nov 2025;537;164.47;0;1;50;49;1.86;1.0;10.0;0.553;0;41.34;1.12;0.61;0.653;3.4;0.434;-0.444;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;102;ready for cleaning;;11 Nov 2025;636;90.36;0;1;42;41;1.89;1.0;10.0;0.541;0;37.44;1.71;0.34;0.641;3.77;0.556;-0.417;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;127;ready for cleaning;;11 Nov 2025;509;194.09;0;1;27;26;1.82;1.0;10.0;0.642;0;50.98;0.8;0.74;0.383;2.69;0.576;-0.481;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;167;ready for cleaning;;11 Nov 2025;515;263.5;0;1;18;17;1.67;1.0;10.0;0.62;0;103.0;0.5;0.41;0.4;1.93;0.56;-0.667;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
095;Kelmend;001;ready for cleaning;;11 Nov 2025;877;438.53;30;1;128;127;1.83;1.0;7.0;0.562;0;79.76;1.21;0.56;0.748;3.05;0.471;-0.467;Albania;;;;;;
095;Kelmend;002;ready for cleaning;;11 Nov 2025;620;224.22;8;1;115;114;1.96;1.0;7.0;0.793;0;12.93;1.28;0.64;0.671;6.79;0.478;-0.537;Albania;;;;;;
095;Kelmend;003;ready for cleaning;;11 Nov 2025;571;206.21;45;1;95;94;1.71;1.0;7.0;0.731;0;95.3;0.74;0.58;0.675;2.0;0.7;-0.714;Albania;;;;;;
095;Kelmend;004;ready for cleaning;;11 Nov 2025;717;282.54;0;1;92;91;1.93;1.0;7.0;0.755;0;24.75;1.7;0.46;0.704;4.69;0.516;-0.542;Albania;;;;;;
